cat,keyword
工业技术,"区块链技术的城市智能交通大数据平台及仿真案例分析,智能交通,大数据平台,区块链技术,城市智能交通数据"
工业技术,"基于数据敏感性的大数据访问控制模型研究,大数据,Hadoop,访问控制,隐私保护"
工业技术,"基于工业大数据的产品质量改进新模式的探索和研究,产品,质量改进,PDCA,大数据技术"
工业技术,"基于Hadoop的海洋位置大数据平台架构设计,大数据,海洋位置数据,空间Hadoop,空间索引"
工业技术,"基于决策树的大学生职位晋升影响因素数据挖掘算法,ID3算法,决策树,数据分析,职位晋升"
工业技术,"大数据下的数据质量评价指标构建实践,大数据,数据质量,评价指标,量化评估"
工业技术,"基于大数据模型的电网风电场群总功率预测,大数据模型,电网风电场,功率预测,波动分类"
工业技术,"混合云存储架构下分布式大数据异步迁移系统设计,混合云存储,分布式大数据,异v步迁移,主从同步服务器"
工业技术,"基于大数据的电力计量装置故障智能化诊断研究,大数据,电力计量装置,智能诊断,故障诊断"
工业技术,"基于大数据的院级临床科研平台建设与实践,医疗大数据,临床科研平台,人工智能,语义标签"
工业技术,"噪声大数据的MapReduce高度随机模糊森林算法,随机森林,模糊决策树,高度随机模糊森林,噪声大数据"
工业技术,"一种基于数据湖的大数据处理机制研究?,数据湖,生态系统,大数据处理,读时模式"
工业技术,"基于概率向量和机器学习的协作频谱感知,认知无线电网络,协作频谱感知,概率向量,能量向量"
工业技术,"一种面向分布式机器学习的云计算资源调度方法,机器学习,模型训练,资源调度,云计算"
工业技术,"基于SMOTE和机器学习的网络入侵检测,网络入侵检测,SMOTE算法,机器学习,数据再平衡"
工业技术,"基于MLP算法的Glitch PUF机器学习攻击,信息安全,Glitch PUF,机器学习,建模攻击"
工业技术,"机器学习在5G超密集网络切换中的应用,5G,超密集网络,切换预测,机器学习"
工业技术,"基于机器学习与大数据技术的地球物理测井系统,智能测井,数据流,大数据,"
工业技术,"基于图机器学习的分布式光伏发电预测,图机器学习,光伏预测,图卷积,LSTM"
工业技术,"基于反向机器学习的调香设计方法,系统工程,设计,模型,反向机器学习"
工业技术,"基于监督式机器学习的零件几何特征智能识别,监督式机器学习,机器视觉,零件几何特征,决策树"
工业技术,"基于机器学习算法的引文情感自动识别研究 ——以自然语言处理领域为例,机器学习,引文情感分析,自动识别系统,支持向量机"
工业技术,"多传感器钢筋锈蚀无损检测数据的机器学习,机器学习,多传感器,数据融合,钢筋混凝土"
工业技术,"功耗分析攻击中机器学习模型选择研究,机器学习,十折交叉验证,Friedman检验,Nemenyi后续检验"
工业技术,"基于特征融合和机器学习的恶意网页识别研究,恶意网页,网页安全,网页特征,HTTP请求"
工业技术,"基于机器学习的油气水层随钻识别模型优选,随钻油气水层识别,机器学习,支持向量机,随机森林算法"
工业技术,"机器学习自动识别小鼠异位性心搏,异位性心搏,脉冲排除滤波器,模板匹配,机器学习"
工业技术,"一种基于机器学习的雷达目标跟踪算法,信号与信息处理,雷达,目标跟踪,机器学习"
工业技术,"机器学习化数据库系统研究综述,数据库系统,机器学习,学习化索引,自动化数据库系统"
工业技术,"机器学习系统的隐私和安全问题综述,机器学习安全,深度学习安全,攻防竞赛,对抗攻击"
工业技术,"基于机器学习支持向量机的海面目标航迹起始算法研究及应用,航迹起始,海面目标,支持向量机,目标分类"
工业技术,"基于机器学习的SQL注入漏洞挖掘技术的分析与实现,SQL注入,漏洞挖掘,机器学习,支持向量机"
工业技术,"面向多核处理器的机器学习推理框架,深度学习框架,多核处理器,低延迟推理,算子拆分"
工业技术,"基于机器学习的医疗决策支持系统综述,医疗决策支持,机器学习,疾病智能诊断,疾病风险预测"
工业技术,"基于机器学习的在线问诊平台智能分诊研究,在线问诊,智能分诊,机器学习,支持向量机"
工业技术,"机器学习在植物病害识别研究中的应用,机器学习,深度学习,植物病害识别,"
工业技术,"一种体育运动结果预测的机器学习框架设计,机器学习,体育预测领域,人工神经网络,框架"
工业技术,"基于可解读机器学习的建筑冷负荷预测模型评估方法,数据挖掘,建筑自动化,建筑能耗预测,局部解释模型"
工业技术,"浅谈机器学习在桥梁工程中的应用,桥梁工程,机器学习,深度学习,"
工业技术,"机器学习模型可解释性方法、应用与安全研究综述,机器学习,可解释性,解释方法,可解释机器学习"
工业技术,"基于机器学习的Android应用组件暴露漏洞分析,机器学习,组件暴露漏洞,Android应用,"
工业技术,"一种基于机器学习的P2P网络流量识别算法研究?,机器学习,Elman神经网络,粒子群算法,遗传算法"
工业技术,"基于机器学习的专利质量评估研究,机器学习,专利质量,逻辑回归,支撑向量机"
工业技术,"基于机器学习的智能引路手环的设计与实现,智能手环,直观导航,机器学习,"
工业技术,"基于机器学习的社交媒体用户分类研究,支持向量机,用户分类,机器学习,特征提取"
工业技术,"面向机器学习的流式文档逻辑结构标注方法研究,结构标注,文档结构识别,机器学习,"
工业技术,"基于机器学习的钻孔数据隐式三维地质建模方法,机器学习,支持向量机,三维地质建模,隐式建模"
工业技术,"基于机器学习的无人船目标识别系统研究,机器学习,无人船,目标识别,OpenCV"
工业技术,"强物理不可克隆函数的侧信道混合攻击,强物理不可克隆函数,侧信道混合攻击,机器学习,可靠性"
工业技术,"带缺失数据的肝炎预后判别分析及R软件实现,数据缺失,肝炎,R软件,机器学习"
工业技术,"基于机器学习的整体穿刺加压参数预测方法,立体织物,整体穿刺,控制参数预测,机器学习"
工业技术,"基于机器学习的电子束选区熔化成形件密度预测,机器学习,电子束选区熔化,增材制造,密度"
工业技术,"基于机器学习的高速列车转向架振动信号监测,机器学习,小波变换去噪,随机森林算法,列车转向架"
工业技术,"自编码网络在JavaScript恶意代码检测中的应用研究,堆栈式稀疏降噪自编码网络(sSDAN),JavaScript恶意代码,机器学习,"
工业技术,"基于机器学习及特定攻击特征的多维度工业系统安全感知方法研究,工控安全,机器学习,自学习,"
工业技术,"基于机器学习的医学图像分割、配准、融合及去噪,机器学习,医学图像处理,分割,配准"
工业技术,"基于组合机器学习算法的Android恶意软件检测,Android移动应用,恶意软件检测,机器学习,静态特征提取"
工业技术,"机器学习在物联网虚假用户识别中的运用,物联网,半监督式学习模型,朴素贝叶斯分类器,随机森林"
工业技术,"基于气象因子及机器学习回归算法的夏季空调负荷预测,机器学习,回归,随机森林,空调负荷"
工业技术,"基于深度学习的医疗问答系统的开发,医疗信息化,深度学习,Seq2Seq序列,问答系统"
工业技术,"深度学习融合模型在机械故障诊断中的应用,故障诊断,深度信念网络,降噪自编码器,自适应学习率"
工业技术,"基于深度学习的肝包虫病超声图像分型研究,生物医学工程,肝包虫病,卷积神经网络,超声图像"
工业技术,"融合深度特征的多示例学习陶俑图像分类,陶俑图像,多示例学习,卷积神经网络,多核"
工业技术,"基于深度学习哈希算法的快速图像检索研究,哈希函数,损失函数,神经网络,标签"
工业技术,"深度学习算法研究进展,深度学习,卷积神经网络(CNN),建模,人脸识别"
工业技术,"基于深度学习的数据交互信息网络安全评估方法,电力现货市场,云平台,技术支持系统,功能架构"
工业技术,"基于深度学习的机器中文阅读理解研究,深度学习,词向量,机器阅读,注意力机制"
工业技术,"基于深度学习的遥感图像新增建筑物语义分割,深度学习,图像语义分割,卫星遥感图像,U-net"
工业技术,"基于深度学习的真实尺度运动恢复结构方法,三维重建,深度学习,单目相机,尺度因子"
工业技术,"基于FPGA的深度学习分类算法高效实现,卷积神经网络,现场可编程门阵列,高性能,低功耗"
工业技术,"基于深度学习的课程推荐模型,课程推荐,深度学习,矩阵分解,协同过滤"
工业技术,"基于深度学习的交通信号灯快速检测与识别,交通信号灯检测与识别,图像预分割,深度学习,NMS"
工业技术,"基于深度学习的文本特征提取研究综述,深度学习,特征提取,文本特征,自然语言处理"
工业技术,"基于深度学习的图像分类搜索系统,图像分类,深度学习,Caffe框架,卷积神经网络"
工业技术,"深度学习源代码缺陷检测方法,缺陷检测,深度学习,静态分析,语义特征"
工业技术,"基于改进型加性余弦间隔损失函数的深度学习人脸识别,人脸识别,损失函数,监控,网络结构"
工业技术,"基于深度学习的图像超分辨率重建方法综述,图像超分辨率重建,深度学习,卷积神经网络,生成对抗网络"
工业技术,"基于深度极限学习机的模拟电路故障诊断,故障诊断,深度学习,自编码器,极限学习机"
工业技术,"基于深度学习模型的我国药品不良反应报告实体关系抽取研究,药品不良反应,关系抽取,药物安全评价,深度学习"
工业技术,"基于深度学习的驾驶场景关键目标检测与提取,目标检测,VGG网络,SSD,驾驶场景"
工业技术,"一种基于深度学习的中文文本特征提取与分类方法,卷积神经网络,卷积循环神经网络,特征提取,文本分类"
工业技术,"基于深度学习的果园道路导航线生成算法研究,果园环境,图像处理,深度学习,导航线"
工业技术,"一种面向分布式机器学习的云计算资源调度方法,机器学习,模型训练,资源调度,云计算"
工业技术,"海量云计算平台资源自动监控系统设计,云计算平台,海量资源,自动监控,Zabbix架构"
工业技术,"分阶段的云计算工作流系统的优化调度算法,云计算,工作流,调度策略,粒子群优化算法"
工业技术,"一种均衡的移动云计算任务迁移决策算法,移动云计算,任务迁移,统计回归,代价函数"
工业技术,"云计算隐私保护的Yao式乱码电路kNN分类算法,云计算,Yao乱码电路,kNN分类算法,数据隐私"
工业技术,"云计算背景下大数据自动分类处理系统设计研究,云计算背景,大数据,自动分类处理,SOA"
工业技术,"基于云计算平台的图书馆混合推荐技术研究,云计算平台,图书馆,混合推荐,图书数据采集"
工业技术,"基于云计算的喷涂机器人远程监控诊断系统的研究,远程监控,云计算,喷涂机器人,"
工业技术,"基于云计算技术的FLAC3D软件计算平台的研发,云计算,FLAC3D,Flask,D3.js"
工业技术,"基于云计算平台的仿生优化聚类数据挖掘算法,云计算平台,仿生优化,狼群算法,聚类"
工业技术,"基于改进细菌觅食算法的云计算资源调度策略,云计算,资源调度,群体智能,细菌觅食"
